ParentCommit	ChildCommit	Comment
88f2c98d158a85b281b6a757e578e2f1cf00a2de	f62ca5440eb5addf34bacb28164c1d5857a7522f	do not download  download latest stable from  downloads  tab standardised use of color definitions in stylesheets to hexadecimal    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401144 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	411ad1190e217a313fcf6fc2439ed887f7eb7d43	do not download  download latest stable from  downloads  tab allow customers to email their wishlists  configurable     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401141 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	ecfcbb65d6faa8bf28485932888148ac59147820	do not download  download latest stable from  downloads  tab minor performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401129 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	3949be8ca1fb4704145f6d7bfbd65701b769267e	do not download  download latest stable from  downloads  tab eventcontext  added orderpaid event    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401121 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	6bede0a1040dfdd07e79fa6523c651fc8a621777	do not download  download latest stable from  downloads  tab minor upgrade sql script changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401120 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	92945759a89f0c6077f659d29c3d6951b09f55ff	do not download  download latest stable from  downloads  tab rename picture extension property to mimetype    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401117 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	b7371a98d90f420e7157b0c4fe1ee09b6e13e54f	do not download  download latest stable from  downloads  tab allow store owner to download a backup    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401107 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	c72bb23a2076fbdfc1b5d21aee42c93b4b6cb7d9	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401105 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	69f267c2fc8107f5432941b2ad43a17303ab10a2	do not download  download latest stable from  downloads  tab further  applied to order subtotal  discount changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401103 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	d963d8664ee2fc1700b59a4b12f29c33538df102	do not download  download latest stable from  downloads  tab further  applied to order subtotal  discount changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401102 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	b40a8aa6c3b442040789b03c873056cf7a875c0e	do not download  download latest stable from  downloads  tab png gif transparency issue fixed    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401099 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	d08384b0be3c3996dc46aff9c2b7d0ab0247924d	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401096 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	187a32ce2b9b20c7f4a4de361145e51dcf9b5821	do not download  download latest stable from  downloads  tab minor topic seo changes  topicpage ascx cs     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401093 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	a8be6e79e4742408ab7c9534e8b37c54bfe0ccf8	do not download  download latest stable from  downloads  tab minor dynamic price update issue fixed    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401089 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	12bffdfe6cdad603c751d7398fbf147e8298ccbf	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401088 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	9e28c7d474f1032fdf610a29b0b02f74920425a9	do not download  download latest stable from  downloads  tab minor dynamic price update issue fixed    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401084 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	7d5216acd3aa8a47d9169e1074c1daca6af0b3a3	do not download  download latest stable from  downloads  tab moved validaterequest setting to web config    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401081 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	e88fd2010b89d24efc4fd51ec0608a9f894f203f	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401080 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	79cc1f56d12b61a427935d78c20ca3e419eaec7b	do not download  download latest stable from  downloads  tab exporting orders to excel minor issue fixed    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401077 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	938ce9434202cd393081f12c69f0f9882a975d58	do not download  download latest stable from  downloads  tab created  warnings  page  admin area     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401075 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	c0f1e1b1ebd7e4ab98f5cabdf6fae40bfa1b127a	do not download  download latest stable from  downloads  tab pm  private messages  email notifications  configurable     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401073 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	925ab0cca16264b0af59e51003b4e86b47451078	do not download  download latest stable from  downloads  tab allow customers to change their username  configurable     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401069 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	5652d04a779d0b913d780651d33cc6f114c420f6	do not download  download latest stable from  downloads  tab new euro currency formatting string     0 00     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401064 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	f06c952dd896df6d4891499bc616ef649e3e03c2	do not download  download latest stable from  downloads  tab added missed  manageemailsettings  customer action  acl     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401057 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	45abea6c9dac2447c6a720a459ece2cb083b0fe3	do not download  download latest stable from  downloads  tab sms class name issue fixed   nopcommerce 1 80    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401055 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	9f6af538cab9907709e2eae949644058fd4d3b94	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401053 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	c93efc35cc2a06995104c0c038cb4de531e6fee7	do not download  download latest stable from  downloads  tab disabled xml documentation files generation    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401052 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	86ec886f934fccc59667725848f3fab6da70597e	do not download  download latest stable from  downloads  tab minor forum changes  user latest posts     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401050 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	ca5734d9ec29e949b9471663a44b63f283800338	do not download  download latest stable from  downloads  tab further nopcommerce 1 80 release preparations    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401049 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	9f6b75f3775187cbcc10868479a835e90bdf9556	do not download  download latest stable from  downloads  tab nopcommerce 1 80 release preparations    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401048 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	6e54a51fcfc29cf88ce5425f97e180871eb184fb	do not download  download latest stable from  downloads  tab minor typo fixed  nopobjectcontext     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401046 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	a4adf918e3b9faf3ce40717270c3958805a85651	do not download  download latest stable from  downloads  tab canadapost minor issues fixed    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401043 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	eebb67e2f8177c2d5009ba2bdc745e6ae9bd1ec2	do not download  download latest stable from  downloads  tab display sku in message templates    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401041 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	c53c7b76d19e0cc74aea70e638c5e4b0a9c85d05	do not download  download latest stable from  downloads  tab minor fedex changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401040 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	4372bea96acee6cc45f36ce0f088bc31c99cd2c4	do not download  download latest stable from  downloads  tab further performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401035 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	6abe0bb42eb700fb10e0e083afcf850507a87ac4	do not download  download latest stable from  downloads  tab further nopcommerce 1 80 release preparations    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401034 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	5b94122d0a439a67fe0c7507d47e7cb79a419e6f	do not download  download latest stable from  downloads  tab prepared nopcommerce 1 80 release    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401033 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	e19f80cbb2b94335120e8688eeff7d2fe868568c	do not download  download latest stable from  downloads  tab further performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401030 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	3990ca5e0d0b90093d6bb4ec12971afadcfe8591	do not download  download latest stable from  downloads  tab performance optimization    1 000 categories     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401029 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	3ca188db010905f05066eb140fc04f4a61b3b6fe	do not download  download latest stable from  downloads  tab increased zip code maximum length to 30 chars    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401027 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	5105c4f267c9760bddf2ebbe869f04e6acf4c638	do not download  download latest stable from  downloads  tab zip code was not paseed to paypal standard    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401026 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	00e45da5142186b87f646c5c2a75768f177b866e	do not download  download latest stable from  downloads  tab minor changes  tax configuration     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401024 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	b69feea781239c70542f3806a78807a4b9dccdc4	do not download  download latest stable from  downloads  tab minor changes  shipping configuration     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401023 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	1075473fc1cd9aa43a548e6c9830d5b0cc92e08c	do not download  download latest stable from  downloads  tab minor changes  tax by country   state   zip     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401022 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	e02136e0e01d18d4a9f5c38aa88a95c6d313ee59	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401021 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	50d0dd340293d536b55aaf6f2d053c7661e8dd3f	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401020 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	d6a1b7725ef850a13c6ba31d3c5bb83ac5ca029d	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401019 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	2526c7a9715455be3047ff705848ba1b5c1d7475	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401018 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	c7aba064388aea5f953b077fb1b85567350973cd	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401017 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	7c24753926a6da50569e7b814e923cc3e241fc3e	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401016 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	51bbce7cb9f704925e274c66cb32813850080c5c	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401015 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	de0cf1550f049199df56f3ddf121808bc210b4dd	do not download  download latest stable from  downloads  tab better jquery binding  head     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401014 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	5f890fbbd78d6602976abc8da4e9ed1de91753b1	do not download  download latest stable from  downloads  tab ccavenue  india  payment method    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401012 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	63a25ebe68699c013057d2c69f2305709b6b7277	do not download  download latest stable from  downloads  tab option to remove favicon   global setings  page     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401011 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	37dd04ed47cce432dfab3b904090ba52e57bc6d1	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401010 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	5e2294a6a2c58480806e6a5ac074e0356ec5288c	do not download  download latest stable from  downloads  tab changed admin area tooltip wrapping    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401006 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	0a44be8356474597a7c65425e490bf52f3b4e3f8	do not download  download latest stable from  downloads  tab topics   include in sitemap  option    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401000 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	a3d119e57091a4b974c0ae169eafae33420b8844	do not download  download latest stable from  downloads  tab  display cart after adding product  option    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40990 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	b5ff7404af8a1265be90137f6edb41f4695aceab	do not download  download latest stable from  downloads  tab addthis com   ssl issue fixed     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40989 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	679d77ee2a0318eebe37d5dc6746a177f6a1fa62	do not download  download latest stable from  downloads  tab copy product issue fixed    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40988 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	5ae6055324c0c1d770e47c1370523781a9bdf96c	do not download  download latest stable from  downloads  tab usps minor issue fixed  international requests     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40982 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	bf9943fc50050122d7e4618e40c3c5e2d933c99d	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40979 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	2d39904990c40016174420ec1e1948c719783111	do not download  download latest stable from  downloads  tab forums  advanced search    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40977 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	7acd48d085e32f4c297d25fe8228a46343d6a199	do not download  download latest stable from  downloads  tab localizationmanager defaultadminlanguage minor issue fixed    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40975 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	cd4b1e541eff35f5a6f0221a83db962fd133a720	do not download  download latest stable from  downloads  tab blog  added tag support    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40974 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	6498f071047fb85f5127715cab7e5f646a23efd0	do not download  download latest stable from  downloads  tab  call for price  option    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40973 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	14133970bbcec20235fa245beb9e1ff9f36e41f9	do not download  download latest stable from  downloads  tab more user friendly sitemap page    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40972 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	a70e273e3a6e07ceeab11438aef27e5548a9acf6	do not download  download latest stable from  downloads  tab showing product sku in public store  configuable     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40971 
88f2c98d158a85b281b6a757e578e2f1cf00a2de	dbaa78dadcf4871cc2f6234a731ae392bf857b57	do not download  download latest stable from  downloads  tab configurable minimum order amount    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40970 
